formula,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,PCA_X,PCA_Y,Predicted_Stability,Stability_Probability
K2CuAlH6,1.0,29.0,28.0,8.6,9.12,1.0,3.0,92.0,89.0,69.5,27.7,92.0,1.00794,63.546,62.53806,17.47717786,19.763085432,1.00794,14.01,1357.77,1343.76,304.836,348.99120000000005,14.01,1.0,13.0,12.0,3.2,3.5200000000000005,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,203.0,172.0,84.5,64.2,31.0,0.82,2.2,1.3800000000000003,1.8350000000000002,0.45099999999999996,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.2,1.9200000000000004,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4,0.72,1.0,6.615,73.1066666667,66.4916666667,21.345333333339997,20.704533333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-7.823062532662749,-0.9414121258035406,1,0.74026244326316
K2AlCuH6,1.0,29.0,28.0,8.6,9.12,1.0,3.0,92.0,89.0,69.5,27.7,92.0,1.00794,63.546,62.53806,17.47717786,19.763085432,1.00794,14.01,1357.77,1343.76,304.836,348.99120000000005,14.01,1.0,13.0,12.0,3.2,3.5200000000000005,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,203.0,172.0,84.5,64.2,31.0,0.82,2.2,1.3800000000000003,1.8350000000000002,0.45099999999999996,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.2,1.9200000000000004,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4,0.72,1.0,6.615,73.1066666667,66.4916666667,21.345333333339997,20.704533333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-7.823062532662749,-0.9414121258035406,1,0.74026244326316
Cs2CrAlH6,1.0,55.0,54.0,15.3,17.62,1.0,5.0,92.0,87.0,68.4,29.24,92.0,1.00794,132.9054519,131.8975119,35.08361824000001,42.511229816000004,1.00794,14.01,2180.0,2165.99,380.07099999999997,470.6656,14.01,1.0,13.0,12.0,2.7,2.72,1.0,1.0,6.0,5.0,2.5,1.8,1.0,31.0,244.0,213.0,93.4,74.88,31.0,0.79,2.2,1.4100000000000001,1.8050000000000002,0.4740000000000001,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7,1.1199999999999999,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.9,1.44,1.0,6.615,115.765,109.15,29.889,34.3504,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-9.989612769475553,2.7479684438378613,1,0.74
Cs2AlCrH6,1.0,55.0,54.0,15.3,17.62,1.0,5.0,92.0,87.0,68.4,29.24,92.0,1.00794,132.9054519,131.8975119,35.08361824000001,42.511229816000004,1.00794,14.01,2180.0,2165.99,380.071,470.6656,14.01,1.0,13.0,12.0,2.7,2.72,1.0,1.0,6.0,5.0,2.5,1.8,1.0,31.0,244.0,213.0,93.4,74.88,31.0,0.79,2.2,1.4100000000000001,1.8050000000000002,0.4740000000000001,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7,1.1199999999999999,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.9,1.44,1.0,6.615,115.765,109.15,29.889,34.3504,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-9.989612769475553,2.7479684438378613,1,0.74
Na2CuMnH6,1.0,29.0,28.0,8.2,8.64,1.0,2.0,92.0,90.0,67.2,29.76,92.0,1.00794,63.546,62.53806,17.051122356,19.251818827199997,1.00794,14.01,1519.0,1504.99,370.257,427.4964,14.01,1.0,11.0,10.0,2.6,2.56,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,78.9,57.48,31.0,0.93,2.2,1.27,1.8510000000000002,0.4286,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.6,2.56,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4,0.72,1.0,6.615,29.2433333333,22.6283333333,11.97342528735,6.907963218379999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,229.0,35.0,206.4,14.88,194.0,-9.15449539115373,-0.8132501019482705,1,0.738237318114584
Na2MnCuH6,1.0,29.0,28.0,8.2,8.64,1.0,2.0,92.0,90.0,67.2,29.76,92.0,1.00794,63.546,62.53806,17.051122356,19.251818827199997,1.00794,14.01,1519.0,1504.99,370.25699999999995,427.4964,14.01,1.0,11.0,10.0,2.6,2.56,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,78.9,57.48,31.0,0.93,2.2,1.27,1.8510000000000002,0.4286,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.6,2.56,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4,0.72,1.0,6.615,29.2433333333,22.6283333333,11.97342528735,6.90796321838,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,229.0,35.0,206.4,14.88,194.0,-9.15449539115373,-0.8132501019482705,1,0.738237318114584
Na2CrMnH6,1.0,25.0,24.0,7.7,8.040000000000001,1.0,2.0,92.0,90.0,65.7,31.560000000000002,92.0,1.00794,54.938045,53.930105000000005,15.896132355999999,17.8658308272,1.00794,14.01,2180.0,2165.99,452.48,558.808,14.01,1.0,7.0,6.0,2.1,1.7600000000000002,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,79.6,58.32000000000001,31.0,0.93,2.2,1.27,1.8270000000000004,0.4476,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.1,1.7600000000000002,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.9,1.44,1.0,6.615,29.2433333333,22.6283333333,11.985425287350001,6.90316321838,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-9.923429433622221,-1.0367183861912186,1,0.7358750663599364
Na2CrFeH6,1.0,26.0,25.0,7.8,8.16,1.0,2.0,92.0,90.0,66.0,31.2,92.0,1.00794,55.845,54.83706,15.986827856,17.9746654272,1.00794,14.01,2180.0,2165.99,481.68,605.528,14.01,1.0,8.0,7.0,2.2,1.9200000000000004,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,78.9,57.48,31.0,0.93,2.2,1.27,1.855,0.41400000000000003,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.2,1.9200000000000004,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.8,1.28,1.0,6.615,29.2433333333,22.6283333333,12.00966666666,6.893466666655999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,208.0,16.8,194.0,-10.090800239363722,-0.8059301755689748,1,0.7358750663599364
Na2MnCrH6,1.0,25.0,24.0,7.7,8.040000000000001,1.0,2.0,92.0,90.0,65.7,31.560000000000002,92.0,1.00794,54.938045,53.930105000000005,15.896132355999999,17.8658308272,1.00794,14.01,2180.0,2165.99,452.48,558.808,14.01,1.0,7.0,6.0,2.1,1.7600000000000002,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,79.6,58.32000000000001,31.0,0.93,2.2,1.27,1.8270000000000004,0.4476,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.1,1.7600000000000002,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.9,1.44,1.0,6.615,29.2433333333,22.6283333333,11.985425287350001,6.90316321838,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-9.923429433622221,-1.0367183861912186,1,0.7358750663599364
Na2FeCrH6,1.0,26.0,25.0,7.8,8.16,1.0,2.0,92.0,90.0,66.0,31.2,92.0,1.00794,55.845,54.83706,15.986827856000001,17.9746654272,1.00794,14.01,2180.0,2165.99,481.68,605.528,14.01,1.0,8.0,7.0,2.2,1.9200000000000004,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,78.9,57.48,31.0,0.93,2.2,1.27,1.855,0.41400000000000003,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.2,1.9200000000000004,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.8,1.28,1.0,6.615,29.2433333333,22.6283333333,12.00966666666,6.893466666655999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,208.0,16.8,194.0,-10.090800239363722,-0.8059301755689748,1,0.7358750663599364
Na2ZnCrH6,1.0,30.0,29.0,8.2,8.64,1.0,2.0,92.0,90.0,67.4,29.839999999999996,92.0,1.00794,65.38,64.37205999999999,16.940327856,19.1188654272,1.00794,14.01,2180.0,2165.99,369.848,427.0056000000001,14.01,1.0,12.0,11.0,2.6,2.56,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,77.9,56.279999999999994,31.0,0.93,2.2,1.27,1.8370000000000002,0.4356000000000001,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.6,2.56,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.4,0.9199999999999999,1.0,6.615,29.2433333333,22.6283333333,12.33266666666,7.089733333324,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-9.131466497785807,-0.727106885233329,1,0.7346079111727967
Na2CrZnH6,1.0,30.0,29.0,8.2,8.64,1.0,2.0,92.0,90.0,67.4,29.839999999999996,92.0,1.00794,65.38,64.37205999999999,16.940327856,19.1188654272,1.00794,14.01,2180.0,2165.99,369.84799999999996,427.0056000000001,14.01,1.0,12.0,11.0,2.6,2.56,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,77.9,56.279999999999994,31.0,0.93,2.2,1.27,1.8370000000000002,0.4356000000000001,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.6,2.56,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.4,0.9199999999999999,1.0,6.615,29.2433333333,22.6283333333,12.33266666666,7.089733333324,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-9.131466497785807,-0.727106885233329,1,0.7346079111727967
Ca2TiZnH6,1.0,30.0,29.0,9.8,10.559999999999999,1.0,7.0,92.0,85.0,67.8,29.279999999999994,92.0,1.00794,65.38,64.37205999999999,19.945064,22.724548799999997,1.00794,14.01,1941.0,1926.99,494.77400000000006,576.9168,14.01,1.0,12.0,11.0,2.6,2.16,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,82.0,61.2,31.0,1.0,2.2,1.2000000000000002,1.839,0.4332000000000001,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.6,2.16,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.8,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.4,1.3199999999999998,1.0,6.615,37.77,31.155,14.588,9.693200000000001,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999994e-06,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0,-9.182865881846045,-0.16023355561870775,1,0.7340055865002839
Ca2ZnTiH6,1.0,30.0,29.0,9.8,10.559999999999999,1.0,7.0,92.0,85.0,67.8,29.28,92.0,1.00794,65.38,64.37205999999999,19.945064,22.724548799999997,1.00794,14.01,1941.0,1926.99,494.77400000000006,576.9168,14.01,1.0,12.0,11.0,2.6,2.16,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,82.0,61.2,31.0,1.0,2.2,1.2000000000000002,1.839,0.4332000000000001,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.2,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.6,2.16,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.8,1.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.4,1.3199999999999998,1.0,6.615,37.77,31.155,14.588,9.693200000000001,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999993999e-06,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0,-9.182865881846045,-0.16023355561870764,1,0.7340055865002839
Rb2MnAlH6,1.0,37.0,36.0,11.8,12.960000000000003,1.0,4.0,92.0,88.0,68.5,29.1,92.0,1.00794,85.4678,84.45985999999999,25.890282359999997,29.858810831999996,1.00794,14.01,1519.0,1504.99,316.14500000000004,364.03600000000006,14.01,1.0,13.0,12.0,2.8,2.88,1.0,1.0,5.0,4.0,2.3,1.56,1.0,31.0,220.0,189.0,88.6,69.12,31.0,0.82,2.2,1.3800000000000003,1.8,0.4800000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.8,1.28,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,6.615,90.7225,84.1075,24.81025862069,26.364896551723994,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,229.0,35.0,206.4,14.88,194.0,-8.755542566204554,0.524977246659128,1,0.7334409169666728
Rb2AlMnH6,1.0,37.0,36.0,11.8,12.960000000000003,1.0,4.0,92.0,88.0,68.5,29.1,92.0,1.00794,85.4678,84.45985999999999,25.890282359999997,29.858810831999996,1.00794,14.01,1519.0,1504.99,316.145,364.036,14.01,1.0,13.0,12.0,2.8,2.88,1.0,1.0,5.0,4.0,2.3,1.56,1.0,31.0,220.0,189.0,88.6,69.12,31.0,0.82,2.2,1.3800000000000003,1.8,0.4800000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.8,1.28,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,6.615,90.7225,84.1075,24.81025862069,26.364896551723994,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,229.0,35.0,206.4,14.88,194.0,-8.755542566204554,0.524977246659128,1,0.7334409169666728
Mg2CoMnH6,1.0,27.0,26.0,8.2,8.64,1.0,52.0,92.0,40.0,79.8,14.64,92.0,1.00794,58.933195,57.925255,16.852888,19.0139376,1.00794,14.01,1768.0,1753.99,521.706,609.2352,14.01,1.0,9.0,8.0,2.6,2.16,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,73.3,50.760000000000005,31.0,1.31,2.2,0.8900000000000001,1.925,0.33000000000000007,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6,2.16,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4,1.0399999999999998,1.0,6.615,22.89,16.275,10.620258620689999,4.907896551723999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.1548781320689655,0.2787186135862069,0.0,194.0,217.0,23.0,196.3,4.1400000000000095,194.0,-8.504231125972284,-2.170684924484152,1,0.7310025500791214
Mg2MnCoH6,1.0,27.0,26.0,8.2,8.64,1.0,52.0,92.0,40.0,79.8,14.64,92.0,1.00794,58.933195,57.925255,16.852888,19.0139376,1.00794,14.01,1768.0,1753.99,521.706,609.2352000000001,14.01,1.0,9.0,8.0,2.6,2.16,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,73.3,50.760000000000005,31.0,1.31,2.2,0.8900000000000001,1.925,0.33000000000000007,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6,2.16,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4,1.0399999999999998,1.0,6.615,22.89,16.275,10.620258620689999,4.907896551723999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.1548781320689655,0.2787186135862069,0.0,194.0,217.0,23.0,196.3,4.1400000000000095,194.0,-8.504231125972284,-2.170684924484152,1,0.7310025500791214
